filename_pair,original_filename,generated_filename,original_duration,generated_duration,duration_difference,sample_rate,max_amplitude_original,max_amplitude_generated,rms_original,rms_generated,status
SP_PD_010.wav <-> SP_PD_010_generated.wav,SP_PD_010.wav,SP_PD_010_generated.wav,15.462630385487529,15.452879818594104,-0.009750566893425017,22050,0.999969482421875,0.896484375,0.09406605362892151,0.08859867602586746,success
SP_PD_011.wav <-> SP_PD_011_generated.wav,SP_PD_011.wav,SP_PD_011_generated.wav,20.957460317460317,20.956009070294783,-0.0014512471655336867,22050,0.999969482421875,0.878021240234375,0.10213977843523026,0.09314189106225967,success
SP_PD_012.wav <-> SP_PD_012_generated.wav,SP_PD_012.wav,SP_PD_012_generated.wav,15.830975056689342,15.824399092970522,-0.006575963718820077,22050,1.0,0.852142333984375,0.13551205396652222,0.1259412169456482,success
SP_PD_013.wav <-> SP_PD_013_generated.wav,SP_PD_013.wav,SP_PD_013_generated.wav,14.992834467120181,14.988480725623583,-0.004353741496597507,22050,0.999969482421875,0.918792724609375,0.10211456567049026,0.09264218807220459,success
SP_PD_014.wav <-> SP_PD_014_generated.wav,SP_PD_014.wav,SP_PD_014_generated.wav,20.537142857142857,20.526439909297054,-0.010702947845803834,22050,0.999969482421875,0.931304931640625,0.06916577368974686,0.061888959258794785,success
SP_PD_015.wav <-> SP_PD_015_generated.wav,SP_PD_015.wav,SP_PD_015_generated.wav,21.36172335600907,21.35074829931973,-0.010975056689339624,22050,1.0,0.873687744140625,0.1206093430519104,0.10619336366653442,success
SP_PD_016.wav <-> SP_PD_016_generated.wav,SP_PD_016.wav,SP_PD_016_generated.wav,14.32126984126984,14.315102040816326,-0.006167800453514616,22050,1.0,0.807861328125,0.11627498269081116,0.10747172683477402,success
SP_PD_017.wav <-> SP_PD_017_generated.wav,SP_PD_017.wav,SP_PD_017_generated.wav,14.215328798185942,14.210612244897959,-0.0047165532879827055,22050,1.0,0.9010009765625,0.12280334532260895,0.114116370677948,success
SP_PD_018.wav <-> SP_PD_018_generated.wav,SP_PD_018.wav,SP_PD_018_generated.wav,12.277505668934241,12.271746031746032,-0.005759637188209155,22050,0.999969482421875,0.858795166015625,0.08586045354604721,0.08229527622461319,success
SP_PD_019.wav <-> SP_PD_019_generated.wav,SP_PD_019.wav,SP_PD_019_generated.wav,13.206077097505668,13.200544217687074,-0.005532879818593628,22050,1.0,0.851043701171875,0.12070697546005249,0.11065682768821716,success
SP_PD_020.wav <-> SP_PD_020_generated.wav,SP_PD_020.wav,SP_PD_020_generated.wav,24.56045351473923,24.555102040816326,-0.005351473922903693,22050,1.0,0.806854248046875,0.09176614135503769,0.07612137496471405,success
