source_file,source_language,target_domain,condition_model,condition_layer,alpha,output_file,generation_status,method_used,notes
DE_HC_065.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_HC_065_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.6445).
DE_HC_066.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_HC_066_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.8069).
DE_HC_067.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_HC_067_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.5558).
DE_HC_068.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_HC_068_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.4677).
DE_HC_069.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_HC_069_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.6125).
DE_HC_070.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_HC_070_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.4148).
DE_HC_071.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_HC_071_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.6531).
DE_HC_072.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_HC_072_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.4813).
DE_HC_073.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_HC_073_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.4955).
DE_HC_074.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_HC_074_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.7652).
